,REFCODE,Habit,Solvent,SMILES
24540,MOKLAA,block,ethanol,CNC(=O)Oc1cc(ccc1OC(C)C)N(=O)=O
24541,MOKLEE,plate,ethanol,Clc1ccccc1C=NN1C(=S)NN=C1CNC(=O)c1ccccc1
24542,MOKLOO,block,ethanol,S=C(Nc1ccccc1)N1CCCC1
24546,MOKMEF,block,ethyl acetate,CN(C)c1cccc2c1cccc2S(=O)(=O)N1C=CN=C1
24552,MOKNIK,block,ethyl acetate,OC(C1CCCC1=O)c1ccc(Cl)cc1
24554,MOKNUW,prism,dimethylsulfoxide,Oc1cc(cc(O)c1O)C(=O)NN=CC1=CNc2ccc(Cl)cc12
24555,MOKPAE,block,water,OCC(CO)Cc1ccc(CC(CO)CO)cc1
24556,MOKPAF,block,ethanol,COc1ccc(cc1)S(=O)(=O)Nc1ccc2N(C)N=C(Cl)c2c1
24557,MOKPOS,prism,ethanol,S=C([S-])C1=[N+](CCCc2ccccc2)c2ccccc2N1CCCc1ccccc1
24558,MOKPUY,needle,methanol,CCCCC(=O)c1ccc2OCOc2c1
24560,MOKQIN,block,ethanol,CCCC(=O)c1ccc2OCOc2c1
24562,MOKRAF,needle,methanol,Cc1ccc(cc1)C1N(N=C(c2ccccc2)C1(C)N1N=Nc2ccccc12)c1ccccc1
24566,MOKTAH,prism,ethanol,COC(=O)C12C(C)C(C=CC(O)=O)C(C(=O)OC)(C1=O)C(=C2c1ccccc1)c1ccccc1
24568,MOKTUB,prism,ethanol,CC1(C)CN(C2=CC3=NON=C3C=C2O1)c1ccccn1[O]
24572,MOKWAK,prism,ethyl acetate,CC1(CO)CN(c2cc(ccc2O1)N(=O)=O)c1ccccn1[O]
24573,MOKWOZ,block,methanol,COc1nc(N)nc2Nc3ccccc3C(=Nc12)c1ccccc1
24574,MOKWUF,block,methanol,COc1nc(N)nc2Nc3ccccc3C(=Nc12)c1cccc(c1)N(=O)=O
24577,MOKXIV,prism,methanol,COC(=O)c1ccccc1C#Cc1ccccc1OC
24581,MOKYIV,block,ethanol,COc1ccc(CN2CC3(CC4=C2N(N=C4C(C)(C)C)c2ccccc2)C(=O)CC(C)(C)CC3=O)cc1
24582,MOKYOB,block,ethanol,COc1cccc(CN2CC3(CC4=C2N(N=C4C(C)(C)C)c2ccccc2)C(=O)CC(C)(C)CC3=O)c1OC
24583,MOKYUH,block,ethanol,CC1(C)CC(=O)C2(CN(Cc3ccc4OCOc4c3)C3=C(C2)C(=NN3c2ccccc2)C(C)(C)C)C(=O)C1
24584,MOKZES,block,ethanol,CC(C)(C)C1=NN(c2ccccc2)C2=C1CC1(CN2Cc2ccc(cc2)C(F)(F)F)C(=O)CCCC1=O
24585,MOKZIW,block,ethanol,COc1ccc(CN2CC3(CC4=C2N(N=C4C(C)(C)C)c2ccccc2)C(=O)CCCC3=O)cc1
24586,MOLDOG,needle,hexane,COC(=O)C=C(N1C2C=C(C2C2C(=C(C(=O)OC)C12C(C)(C)C)C(=O)OC)C(C)(C)C)C(=O)OC
24588,MOLDUM,needle,hexane,COC(=O)C#CC1(OC)OC2(CC3C(C=C3C(C)(C)C)N2C(=C1C(=O)OC)C(=O)OC)C(C)(C)C
24589,MOLFEY,needle,methanol,CCOC(=O)C1=CN(C=CC1c1ccccc1)C(C)=O
24590,MOLFOJ,block,ethanol,CN(c1ccccc1C)c1nc(N)nc(Cl)c1C=O
24591,MOLFUP,block,ethanol,COc1ccccc1N(C)c1nc(N)nc(Cl)c1C=O
24592,MOLGAW,plate,ethanol,CCOC(=O)C1C(NC(C1C(=O)OCC)c1ccccc1)C(=O)N1C2CC3CCC2(CS1(=O)=O)C3(C)C
24594,MOLGUQ,prism,ethanol,Brc1ccc2OCCCOc3ccc(Br)cc3CCCc2c1
24597,MOLJAY,prism,hexane,CC(C)(C)C1CCC(=O)C(C1)CC(=O)c1ccccc1
24599,MOLJON,block,ethyl acetate,CC12CC3C(O1)C(CO2)OC3=O
24600,MOLJUT,block,dimethylsulfoxide,COc1ccc(c2CC3(Cc12)NC(=O)C(Cc1ccccc1)NC3=O)N(=O)=O
24604,MOLLIJ,prism,ethanol,OC(=O)CN1C(=O)C2(CN(Cc3cc(Cl)ccc3F)C(=O)C2)c2cc(Cl)ccc12
24607,MOLQIO,plate,acetone,CCOC1=CC=CC(=CNc2ccccc2O)C1=O
24608,MOLYAO,needle,ethanol,C1COCCOCCN(CCOCCOCCO1)Cc1c2ccccc2cc2ccccc12
24610,MOLYOC,needle,acetone,N#CC(C#N)=C1[Se]C(C=C1)=C1SC=CS1
24611,MOLYUI,block,methanol,CSC1=C(C(=O)OC(=C1)c1ccccn1)c1ccccc1
24615,MOMCIA,block,pentane,Cc1cc(C)c(C)c(B2B(C([Si](C)(C)C)[Si](C)(C)C2[Si](C)(C)C)c2c(C)c(C)cc(C)c2C)c1C
24618,MOMNEJ,prism,methanol,COc1ccc(cc1)C1C2CCc3ccccc3C2(NC(C)=O)Oc2ccc(Br)cc12
24619,MOMPAF,prism,toluene,C#Cc1ccc(cc1)C(c1ccc(cc1)C#C)=C(c1ccc(cc1)C#C)c1ccc(cc1)C#C
24625,MONFIE,block,ethyl acetate,COC(=O)C1C2CC3C(OC(=O)C13)C2F
24626,MONFUR,block,methanol,OC1C2C=CC1C1C2C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl
24627,MONGIG,prism,methanol,CC(=O)OC1C2C=CC1C1C2C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl
24629,MONTIS03,block,ethanol,O=C(OCc1ccccc1)C=CC=CC(=O)OCc1ccccc1
24635,MOPCIE,block,hexane,COC(=O)N1N=CC(C)C1(O)C(Cl)(Cl)Cl
24636,MOPCOK,block,hexane,COC(=O)N1N=CC(C)C1(O)C(F)(F)F
24637,MOPCUQ,block,hexane,COC(=O)N1N=C(C)CC1(O)C(F)(F)F
24638,MOPDAX,block,hexane,COC(=O)N1N=C(C)CC1(O)C(Cl)(Cl)Cl
24640,MOPGII,plate,tetrahydrofuran,CCCCCCC1=CC2=C(S1)c1cc3SC4=C(SC(=C4)CCCCCC)c3cc1S2
24645,MOPHOO,plate,ethyl acetate,IC1=CC=C(I)C2=NSN=C12
24648,MOPJIK,prism,methanol,C=Cc1ccc(CN2C=CC(=O)NC2=O)cc1
24649,MOPJOQ,prism,ethyl acetate,C(N1N=NC(=N1)c1ccccc1)N1N=NC(=N1)c1ccccc1
24652,MOPKAD,prism,ethanol,NC(=O)C1(CCCN1C(=O)c1ccccc1Cl)c1ccccc1
24653,MOPKAE,plate,toluene,S1C(SC(=C1c1ccccc1)c1ccccc1)=C1SC(=C(S1)c1ccccc1)c1ccccc1
24654,MOPKEH,prism,ethanol,NC(=O)C1(CCCN1C(=O)C1=CC=CO1)c1ccccc1
24655,MOPKEI,plate,toluene,FC(F)(F)c1ccc(cc1)C1=CSC(S1)=C1SC=C(S1)c1ccc(cc1)C(F)(F)F
24662,MOPLUY,prism,ethanol,NC(=O)C1(CCC(=O)N1Cc1ccccc1)c1ccccc1
24664,MOPMEJ,block,acetone,CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C1CCC2C(O)=O
24665,MOPMIN,prism,methanol,CN(N=CC1=COc2ccccc2C1=O)P(=O)(Oc1ccccc1)Oc1ccccc1
24666,MOPNIO,needle,toluene,c1ccc(cc1)N=C1C=CC(C=C1)=Nc1ccccc1
24669,MOPPOW,plate,ethanol,Ic1ccccc1C=Nc1cccc(c1)N(=O)=O
24670,MOPPUC01,plate,acetonitrile,Nc1nccnn1
24674,MOPXUK,needle,ethanol,Fc1ccc(cc1Cl)N=Cc1ccc(cc1)N(=O)=O
24676,MOQBOK,block,acetonitrile,CCC(C1OC(CC)(CC1C)C1CCC(O)(CC)C(C)O1)C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(=O)OCc1ccc2ccccc2c1
24682,MOQJUY,prism,methanol,CC(C)(C)OC(=O)NC1(CC1C1CC(=NO1)O)C(O)=O
24683,MOQKAF,prism,methanol,CC(C)(C)OC(=O)NC1(CC1C1CC(=NO1)Br)C(O)=O
24684,MOQMIP,block,methanol,OC1C2OC2C2(Oc3cccc4c(O)ccc(O2)c34)c2c(O)ccc(O)c12
24685,MOQQEP,block,acetonitrile,CN(N)C1=NN=NN1CCO
24686,MOQQIT,block,ethanol,CN(N)C(=S)NCCOC(C)=O
24690,MORJIM,prism,ethyl acetate,COc1ccc2N(C=C(c2c1)c1nc(OC)cc(c1C#N)C(F)(F)F)S(=O)(=O)c1ccc(C)cc1
24692,MORMAH01,prism,acetonitrile,CCN(CC)c1ccc(cc1)C1=Nc2c(N1)c1ccccc1c1ccccc21
24695,MORPUF,prism,benzene,CCC(=O)c1cc(O)c2ccccc2c1O
24696,MORQAL,needle,cyclohexane,CC1CC1C(=O)N(C1CCCCC1)C1CCCCC1
24697,MORQAM,prism,benzene,CCCCCCC(=O)c1cc(O)c2ccccc2c1O
24703,MORZOJ,prism,isopropanol,COC(=O)C1NC(C(C1C(=O)OC)S(=O)(=O)c1ccccc1)c1ccccc1
24712,MOSGAD,prism,acetone,IC1=CC=CC2=C(N=NN12)C#N
24713,MOSHEH,block,pentane,CC(C)NC(=NC(C)C)c1c(cccc1c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C
24714,MOSHOR,plate,diethyl ether,CC(C)N1C(=N(C(C)C)[Li]21N(C)(C)CCN2(C)C)c1c(cccc1c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C
24715,MOSJAG,prism,ethyl acetate,Cc1ccc2c3ccc(C)cc3c3cccc(OS(=O)(=O)CC45CCC(CC4=O)C5(C)C)c3c3c(OS(=O)(=O)CC45CCC(CC4=O)C5(C)C)cccc3c2c1
24719,MOSJOU,needle,methanol,Cc1ccc(cc1)C1=NCCN1
24720,MOSKAH,block,methanol,CS(=O)C1=C(CC(O)=O)Oc2ccc(Br)cc12
24724,MOSLIQ,block,ethyl acetate,COC(=O)c1ccc(OCC=C(C)C)c(O)c1
24725,MOSLOW,block,ethyl acetate,CC1=Cc2cc(O)cc(O)c2C(=O)O1
24726,MOSLUC,prism,ethanol,COc1ccc(cc1)N=Cc1cc(ccc1O)N(=O)=O
24727,MOSMUD,block,ethanol,CC(C)(CN=Cc1ccc(Br)cc1)CN=Cc1ccc(Br)cc1
24728,MOSNIS,prism,methanol,COC(=O)C1=C(C(=O)OC)C(CBr)(OC1=NC1CCCCC1)c1ccccc1
24731,MOSPEQ,block,methanol,Oc1ccc(cc1)C(=O)NN=Cc1cc(Cl)ccc1O
24732,MOSPIU,block,acetone,Cc1ccc(cc1)C1=NN=C(N)S1
24733,MOSQAN,block,acetone,CCOP(=O)(OCC)C(NC1=NN=C(S1)c1ccc(Cl)cc1Cl)c1ccc(OC)cc1
24736,MOSQOB,needle,methanol,CC(C)=CCN1C(=O)c2ccccc2S1(=O)=O
24737,MOSQUH,block,methanol,CC1CC2C3CCC(O)(C(=O)COC(=O)CCC(O)=O)C3(C)CC(O)C2C2(C)C=CC(=O)C=C12
24738,MOSRAO,needle,ethanol,CCC(C)C1NC(=O)C(=C(C)NNc2ccc(cc2N(=O)=O)N(=O)=O)C1=O
24740,MOSROC,block,ethanol,COc1nc(cc(c2ccc(Cl)cc2)c1C#N)c1ccccn1
24741,MOSRUI,block,ethanol,Clc1ccc(c(Cl)c1)c1cc(nc(C2=CNc3ccccc23)c1C#N)c1ccccn1
24744,MOSSIX,block,ethanol,CC1C(N(C(C(C)C1=O)c1ccc(Cl)cc1)C(=O)C=C)c1ccc(Cl)cc1
24745,MOSSUJ,needle,ethanol,COc1cc(C(C)=O)c(cc1OCc1ccccc1)N(=O)=O
24746,MOSTAP,plate,acetone,COC1C2Cc3cc4cccc(O)c4c(O)c3C(=O)C2(O)C(=O)C(=C(C)O)C1=O
24748,MOSTIY,needle,methanol,O=C1N(CC=Cc2ccccc2)S(=O)(=O)c2ccccc12
24751,MOSVEW,plate,methanol,CC(=O)OCC1OC(SC(=S)C2=C(CC(C)(C)CC2=O)Nc2ccc(Cl)cc2Cl)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
24756,MOSWOH,needle,ethyl acetate,CCCCNc1ccc(cc1N(=O)=O)C(O)=O
24758,MOSXEY,needle,methanol,CC(C)(C)OC(=O)NN=Cc1ccc(cc1)c1ccccn1
24762,MOSXOI,block,acetone,OC(=O)CCC(=O)Nc1ccc(Cl)c(Cl)c1
24764,MOSYAV,block,diethyl ether,COC(=O)C1=NN(Cc2cccc(c2)C#N)C(=C1)C(=O)OC
24766,MOSYEZ,needle,hexane,CCCCCCCCCCCCOc1ccc(C=CC(=O)c2ccccc2O)cc1
24767,MOSYID,prism,methanol,COC(=O)CN1c2ccccc2c2ccccc12
24769,MOSZAV,plate,ethanol,Cc1ccc(c2cc(cc(c2)c2ccc(C)c3ccccc23)c2ccc(C)c3ccccc23)c2ccccc12
24771,MOTCII,prism,diethyl ether,COC(=O)C1=NN(Cc2ccc(cc2)C#N)C(=C1)C(=O)OC
24773,MOTCUU,prism,ethanol,Cc1cccc(c1)N1C(=NN=C1c1ccccn1)C
24774,MOTDAB,prism,ethanol,C=CCOc1ccc2ccccc2c1c1c(OCC=C)ccc2ccccc12
24775,MOTDEF,prism,methanol,CC(=O)NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1
24776,MOTDIJ,block,ethanol,CC(=O)Oc1ccc(F)cc1C1(C)OC(=NN1C(C)=O)c1cccnc1Cl
24777,MOTDOP,prism,ethanol,CN1c2ccc(Br)cc2C(=O)CS1(=O)=O
24779,MOTFAD,block,ethanol,O=N(=O)c1ccc(OCCCCCOc2ccc(cc2)N(=O)=O)cc1
24780,MOTFIL,block,ethanol,CC1(NC(=O)N(N)C1=O)c1ccncc1
24782,MOTFUX,block,water,NC(=[NH2+])Nc1ccc(cc1)S(=O)(=O)[O-]
24783,MOTGAD,block,tetrahydrofuran,C1C2CC3CC1CC(C2)(C3)N=[Se]=NC12CC3CC(CC(C3)C1)C2
24784,MOTGIM01,block,methanol,C(OCC1=Nc2ccccc2N1Cc1ccccc1)C1=Nc2ccccc2N1Cc1ccccc1
24785,MOTGOR,plate,ethyl acetate,[Te](C#C[Te]c1ccccc1)c1ccccc1
24786,MOTGOS,block,ethyl acetate,CC(C)Oc1ccc(NC(C)=O)cc1
24788,MOTGUY,block,ethanol,Cc1ccc(cc1)S(=O)(=O)NN=CC=C(c1ccccc1)c1ccccc1
24790,MOTHEI,prism,acetone,Ic1ccc([Te]C#C[Te]c2ccc(I)cc2)cc1
24793,MOTJOV,needle,ethanol,CC1(C)OC2OC(C(OCc3ccccc3)C2O1)C1C2C(ON1c1ccccc1)C(=O)N(C2=O)c1ccc(Br)cc1
24795,MOTPIU,needle,hexane,CC(CS(=O)c1ccccc1)C(Br)C(O)c1ccccc1
24797,MOVBII,needle,hexane,Fc1ccc(NSN=S=Nc2ccc(F)cc2)cc1
24800,MOVBUU,block,methanol,CC1C(SC(=NC2=Nc3ccccc3S2)N1C)c1ccccc1
24802,MOVCEF,needle,acetone,CC1NC(SC1c1ccccc1)=NC1=Nc2ccccc2S1
24803,MOVCIK,prism,ethanol,Cc1ccc(CN2C(C(=O)NC3CCCCC3)C(=Nc3ccccc3C2=O)c2ccc(F)cc2)cc1
24804,MOVFIN,prism,acetone,Clc1ccc(cc1)C1OC(C2=CNc3ccccc23)C(O1)(C#N)C#N
24806,MOVFOT,plate,acetone,CCCN1C(OC(C#N)(C#N)C1c1ccc2OCOc2c1)c1ccc(Cl)cc1
24808,MOVGAG,prism,acetone,Clc1ccc(cc1)C1OC(c2ccc3OCOc3c2)C(O1)(C#N)C#N
24811,MOVGIO,prism,acetone,Clc1ccc(cc1)C1OC(C2=CC=CO2)C(O1)(C#N)C#N
24813,MOVGUA,prism,acetone,Clc1ccc(cc1)C1OC(C#N)(C#N)C(N1Cc1ccccc1)c1ccc2OCOc2c1
24814,MOVHAH,prism,acetone,CCCN1C(OC(C#N)(C#N)C1c1ccc2OCOc2c1)c1ccc(OC)cc1
24815,MOVHEL,prism,acetone,COc1ccc(cc1)C1OC(c2cc(OC)c(OC)c(OC)c2)C(O1)(C#N)C#N
24816,MOVHIP,prism,acetone,CN1C(OC(C#N)(C#N)C1c1ccccc1)c1ccc(cc1)N(=O)=O
24817,MOVHOV,prism,acetone,CCCN1C(OC(C#N)(C#N)C1c1ccc2OCOc2c1)c1ccc(cc1)N(=O)=O
24819,MOVJOX,prism,benzene,CC(C)=CCOc1ccccc1C(=O)c1ccccc1
24820,MOVJUD,needle,ethanol,CC1(C)C2COC(O2)(c2ccccc2)c2ccccc12
24822,MOVKOX,block,ethanol,CC(C)c1cccc(C(C)C)c1N=Cc1cc(cc(C=Nc2c(cccc2C(C)C)C(C)C)c1O)C(C)(C)C
24828,MOVROF,prism,ethanol,CC(NC(=O)c1ccc2ccccc2c1c1c(ccc2ccccc12)C(O)=O)c1ccccc1
24830,MOVTOG,needle,methanol,COC1OC2COC(OC2C(C1NC(C)(C)C)S(=O)(=O)c1ccccc1)c1ccccc1
24831,MOVTUM,block,ethanol,CCCC1OCC2OC(O)C(O)C(O)C2O1
24832,MOVVEY,needle,ethanol,CCCC1OCC2OC(N=Cc3ccccc3O)C(O)C(O)C2O1
24833,MOVXIF01,block,ethanol,COc1ccc(cc1)C1(O)c2ccccc2CCc2ccccc12
24843,MOWSEY,block,ethyl acetate,CC(O)C12CCCN3CCC4=C(C13)N(C(=O)C2)c1ccccc41
24844,MOWXAY,prism,isopropanol,BrC1=CN2C(=NC(=C2N(=O)=O)CSc2ccccc2)C(=C1)Sc1ccccc1
24852,MOXJIU,block,methanol,COC(=O)C(C)(C)N(C)S(=O)(=O)c1ccccc1NC(C)=O
24853,MOXQUN,block,ethanol,C#CCOc1ccc(OCC#C)cc1
24861,MOYHOX,plate,ethanol,CC(C)(C)C(=O)C12CC1c1ccccc1OC2=O
24865,MOYNIX,plate,tetrahydrofuran,[BH3]N1=CN(C=C1)[Si](C)(C)N1C=CN(=C1)[BH3]
24872,MOYSOJ01,prism,acetonitrile,Cc1ccc(cc1)S(=O)(=O)Nc1ccccc1C=NCC(O)CN=Cc1ccccc1NS(=O)(=O)c1ccc(C)cc1
24876,MOZKAN,prism,ethyl acetate,COc1ccc2C=C(NC(=O)c2c1OC)c1ccccc1
24877,MOZKIV,needle,ethyl acetate,CN1C2CCC1CC(C2)N1Cc2ccc3ccccc3c2C1=O
24882,MOZLIX,plate,ethanol,COC1CC2C3CCC(C(C)COC(C)=O)C3(C)CCC2C2(C)CCC3CC123
24884,MOZLUJ,needle,acetone,CCCNC(=O)c1ccccc1N(=O)=O
24885,MOZMAQ,needle,ethyl acetate,COc1cc(ccc1O)C(=O)C(Br)Br
24886,MOZMEU,block,ethanol,Cc1ccc2cccc(Br)c2n1
24887,MOZMUK,block,ethanol,CCOC(=O)C1CC(=O)NN1c1ncccc1Cl
24888,MOZNEV,block,ethyl acetate,CC(C)CCOC(=O)CC1=C(c2cc(Br)ccc2O1)S(C)=O
24889,MOZNUL,block,ethanol,CC(C)NCC(O)c1ccccc1Cl
24890,MOZPAT,prism,ethanol,Oc1ccc(C=Nc2ccccc2C#N)c(O)c1
24891,MOZPEX,block,methanol,Oc1ccc(cc1)C(=O)NN=Cc1cc(Cl)cc(Cl)c1O
24892,MOZPIB,block,methanol,Oc1ccc(Cl)cc1C=NNC(=O)c1cccnc1
24894,MOZQAU,block,ethanol,Clc1ccc(cc1)C(C1=C(COC1=O)Nc1ccccc1)C1=C(COC1=O)Nc1ccccc1
24895,MOZQEY,block,diethyl ether,CCOC(=O)c1ccc2N(c3ccccc3c2c1O)S(=O)(=O)c1ccc(C)cc1
24897,MOZSAV,block,hexane,C1CC2C(CCC3C1C3N(Cc1ccccc1)Cc1ccccc1)C2N(Cc1ccccc1)Cc1ccccc1
24898,MOZWII,block,ethanol,CN1N=Cc2c(NN)ncnc12
24899,MOZWUU,block,methanol,Oc1ccc(C=NNC(=O)c2cccc(Br)c2)cc1N(=O)=O
24902,MOZXIJ,plate,methanol,C(CCCCN=Cc1ccncc1)CCCN=Cc1ccncc1
24903,MOZYAC,needle,ethanol,CC(C)(C)C(=O)NC(=S)Nc1cc(ccc1Cl)N(=O)=O
24906,MOZZAD,block,methanol,CC(CC(C)(C)O)=NNC(=O)COc1cccc2cccnc12
24911,MPECXP04,block,ethanol,CCOC(=O)C1=C(C)NC(=C(C1c1ccccc1)C(=O)OCC)C
24912,MPNPZH01,plate,acetone,CC(NCc1ccccc1)=C(C(C)=NCc1ccccc1)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
24914,MPYAZO11,block,ethanol,CC1=CC(=O)NN1
24915,MRUBFN01,block,methanol,COc1cc(O)c2c(O)c3C(=O)C=C(C)Oc3cc2c1C
24920,MUBBER,block,ethanol,COc1ccc(Br)c(c1)C(=O)NN=Cc1ccccc1Br
24921,MUBBOB,block,ethanol,CCCCOC(=O)c1cc(N)cc(c1)C(=O)OCCCC
24922,MUBBUH,block,methanol,Fc1ccc(c(Cl)c1)C(=O)Nc1ccccc1
24925,MUBDAP,block,acetone,CCOC(=O)CC1=C(c2cc(F)ccc2O1)S(C)=O
24926,MUBDET,prism,ethanol,OC(=O)CCC(=O)Nc1ccc(Cl)cc1
24927,MUBFEV,prism,methanol,CC1(C)C(O)CCC2(C)C1CCC13CC(=C)C(CC21)CC3=O
24928,MUBFOF,prism,ethanol,CC1=NN(C(=O)c2ccccc2N)C(C)(O)C1
24930,MUBGEW,block,acetone,CC(C)C1CCC(C)CC1OC1OC(=O)C(=C1NC(C(C)C)C(O)=O)Br
24931,MUBHAT,block,ethanol,CCN(CC)c1nc(NN=C(C)c2ccc(cc2)N(=O)=O)nc(n1)N(CC)CC
24933,MUBHIB,block,ethanol,Clc1ccccc1C=NNC(=O)NN=Cc1ccccc1Cl
24934,MUBHOH,block,methanol,CN(C)C=CC(=O)C1=CC=CS1
24937,MUBJOJ,plate,toluene,CC(C)(C)c1ccnc(c1)c1cc(ccn1)C(C)(C)C
24938,MUBKEA,block,ethanol,O=C(Nc1ccccc1)C1OC1c1ccc(cc1)N(=O)=O
24940,MUBLAX,plate,ethanol,Cc1cc(C)c(NC(=O)CCC(O)=O)c(C)c1
24941,MUBLEA,prism,diethyl ether,Cc1cc(C)c(c(C)c1)S(=O)(=O)NC(COC(C)(C)C)C=C1CCCC1CO
24942,MUBLEB,block,ethanol,CC(C)(C)C1=C(SC(=N1)N)N1C=NC=N1
24943,MUBLIF,block,diethyl ether,Cc1ccc(OP(=O)(c2ccccc2)c2ccccc2)c(c1)N1N=C2C=CC=CC2=N1
24945,MUBMAY,block,methanol,CC(C)C(=O)CC1(O)C(=O)Nc2ccccc12
24946,MUBMUS,plate,diethyl ether,COC(=O)C1=NN(C)N=C1
24948,MUBNON,block,toluene,Nc1cccc(Oc2ccc(cc2)C(=O)c2ccc(Oc3cccc(N)c3)cc2)c1
24949,MUBNUT,block,ethanol,CC1=NN(C(=O)C1=C(Nc1cccc2ccccc12)C1=CC=CO1)c1ccccc1
24951,MUBPUU,block,ethanol,O=C(OC1COC([S+]([O-])c2ccccc2)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1)c1ccccc1
24952,MUBPUV,prism,ethanol,ClCC(=O)c1cc(Cl)cc2Cc3cc(Cl)ccc3c12
24953,MUBQAC,block,diethyl ether,CC(=NOCCCCCCCCCCON=C(C)c1ccccc1O)c1ccccc1O
24957,MUBREH,prism,ethyl acetate,Cc1ccc(cc1)S(=O)(=O)N1CCOc2ccccc2C2=NN=C(O2)c2ccccc2OCC1
24959,MUBRUX,block,ethyl acetate,C(N1C(Oc2ccc3ccccc3c2C1c1ccccc1)c1ccccc1)c1ccccc1
24961,MUBSIM,block,ethanol,O=S1c2ccccc2N(Cc2ccccc2)c2ccccc12
24962,MUBSOS,block,ethanol,CCOC(=O)C1=CN(C(C)=O)c2ccccc12
24965,MUBTOT,block,acetone,Ic1ccc2OC(=C(c2c1)S(=O)c1ccccc1)c1ccccc1
24966,MUBTUZ,prism,methanol,O=C(c1ccccc1)C(=NN=Cc1ccc(cc1)c1ccncc1)c1ccccc1
24968,MUBVIP,block,benzene,CSC1=C(CC(O)=O)Oc2ccc(F)cc12
24969,MUBVOV,block,ethanol,Cc1ccc(N)cc1S(N)(=O)=O
24970,MUBVUB,needle,methanol,OC(=O)CNS(=O)(=O)c1ccc(Br)cc1
24973,MUBZAK,prism,ethanol,S(C(Sc1ccccn1)Sc1ccccn1)c1ccccn1
24977,MUCCAP,block,ethanol,O=C(Nc1ccccc1)C1=NNC(C1c1ccccc1)C(=O)c1ccccc1
24980,MUCDIY01,prism,ethanol,Cc1ccc(N=Cc2cccc(C)c2O)c(C)c1
24981,MUCDOE,needle,methanol,COc1cc(cc(c1O)N(=O)=O)C(C)=O
24982,MUCFAS,block,ethanol,COc1cc(OC)nc(Oc2ccccc2C(Nc2ccc(F)cc2Br)C#N)n1
24983,MUCFEW,block,ethanol,Clc1ccc(NC(Nc2ccccc2)=NC(=O)c2ccccc2)c(Cl)c1
24986,MUCGEX,block,acetonitrile,CN(C)c1ccc(cc1)C=C1C=C(C)C(=O)C(=C1)C
24989,MUCGUN,block,methanol,O=C(NNC(=O)c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O
24990,MUCHAU,block,methanol,Oc1ccc(S)cc1CNCC1=CC=CO1
24993,MUCJAW,block,ethanol,CC1(C)CC(=O)C2=C(C1)Nc1ccc3ccccc3c1C2c1cccc(c1)N(=O)=O
25000,MUCNAB,prism,acetone,CC(C)(C)OC(=O)NC1(CC1)C(CO)C(CN(=O)=O)c1ccccc1Br
25003,MUCNUV,block,acetone,CO[Si]1(C(O[Si](C)(C)[Si](C)(C)[Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)[Si]1(C)C)c1ccccc1C)[Si](C)(C)C
25004,MUCPAD,block,acetone,CO[Si]1(C(O[Si](C)(C)[Si](C)(C)[Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)[Si]1(C)C)c1c(C)cc(C)cc1C)[Si](C)(C)C
25008,MUDCET,prism,acetone,O=C1N(c2ccccc2)C(=O)C(=C1c1ccccc1)c1ccccc1
25011,MUDHIC01,block,methanol,CN1N(c2ccccc2)C(=O)C(=C1C)N=Cc1c(O)ccc2ccccc12
25017,MUFCOG,prism,diethyl ether,CC(C)C1CCC2Cc3ccccc3C(Cc3ccccc3)C12O
25018,MUFCUM,prism,diethyl ether,COC(=O)C1CCC(O)(CCc2ccccc2c2ccccc2C1)C(C)C
25022,MUFLOO,plate,ethanol,COC(=O)C1CSC2=C(C(=CC(=O)N12)Cc1cccc2ccccc12)c1ccc(Br)cc1
25024,MUFMAB,block,methanol,CCc1nc(N)nc(N)c1c1ccc(Cl)cc1
25026,MUFSIP,prism,ethanol,Nc1ccccc1N=CC1=CC=C(N1)C=O
25027,MUFVEQ,block,acetonitrile,Clc1ccccc1C1NC(c2ccccc2Cl)C2=C(S1)Sc1ccccc1C2=O
25028,MUFVIU,block,ethanol,Cc1ccc(cc1)C1SC2=C(C(N1Cc1ccccc1)c1ccc(C)cc1)C(=O)c1ccccc1S2
25029,MUFXAM01,prism,benzene,CCC1COP(=O)(OCCCl)C(N1)c1ccccc1
25032,MUFYUH,block,ethanol,CCN1CCOC(C(C1C(=O)OC)C(=O)OC)c1ccccc1
25036,MUGFOL,needle,ethanol,CCC1CC(=Cc2ccc(OC)cc2)C(=O)c2ccccc12
25039,MUGKUU,block,ethanol,CC(C)(OOCc1ccc(COOC(C)(C)c2ccccc2)cc1)c1ccccc1
